,CZ2_PEAS_Unnamed: 0,CZ2_PEAS_inst_id,CZ2_PEAS_CZ2-trans-id,CZ2_PEAS_rmse,CZ2_PEAS_AGB,CZ2_PEAS_FailedPFTs,CZ2_PEAS_ShannonE,CZ2_PEAS_BA,CZ2_PEAS_BA_pine,CZ2_PEAS_BA_cedar,CZ2_PEAS_BA_fir,CZ2_PEAS_BA_oak,CZ2_PEAS_Pct_shrub_cover,CZ2_PEAS_Pct_shrub_cover_canopy,CZ2_PEAS_TreeStemD,CZ2_PEAS_TreeStemD_40,CZ2_PEAS_TreeStemD_60,CZ2_PEAS_TreeStemD_80,CZ2_PEAS_TreeStemD_100,CZ2_PEAS_ResproutD_oak,CZ2_PEAS_ResproutD_shrub,CZ2_PEAS_BA_shrub,CZ2_PEAS_NPP,CZ2_PEAS_Combustible_fuel,CZ2_PEAS_param_file_path,CZ2_PEAS_fates_leaf_vcmax25top_1,CZ2_PEAS_Burned_area,CZ2_PEAS_Pct_high_severity_1700,CZ2_PEAS_Pct_high_severity_3500,CZ2_TRANS_Unnamed: 0,CZ2_TRANS_inst_id,CZ2_TRANS_AGB,CZ2_TRANS_FailedPFTs,CZ2_TRANS_ShannonE,CZ2_TRANS_BA,CZ2_TRANS_BA_pine,CZ2_TRANS_BA_cedar,CZ2_TRANS_BA_fir,CZ2_TRANS_BA_oak,CZ2_TRANS_Pct_shrub_cover,CZ2_TRANS_Pct_shrub_cover_canopy,CZ2_TRANS_TreeStemD,CZ2_TRANS_TreeStemD_40,CZ2_TRANS_TreeStemD_60,CZ2_TRANS_TreeStemD_80,CZ2_TRANS_TreeStemD_100,CZ2_TRANS_ResproutD_oak,CZ2_TRANS_ResproutD_shrub,CZ2_TRANS_BA_shrub,CZ2_TRANS_NPP,CZ2_TRANS_Combustible_fuel,CZ2_TRANS_Burned_area,CZ2_TRANS_Pct_high_severity_1700,CZ2_TRANS_Pct_high_severity_3500,CZ2_TRANS_param_file_path,CZ2_TRANS_fates_leaf_vcmax25top_1,STAN_PEAS_Unnamed: 0,STAN_PEAS_inst_id,STAN_PEAS_AGB,STAN_PEAS_FailedPFTs,STAN_PEAS_ShannonE,STAN_PEAS_BA,STAN_PEAS_BA_pine,STAN_PEAS_BA_cedar,STAN_PEAS_BA_fir,STAN_PEAS_BA_oak,STAN_PEAS_Pct_shrub_cover,STAN_PEAS_Pct_shrub_cover_canopy,STAN_PEAS_TreeStemD,STAN_PEAS_TreeStemD_40,STAN_PEAS_TreeStemD_60,STAN_PEAS_TreeStemD_80,STAN_PEAS_TreeStemD_100,STAN_PEAS_ResproutD_oak,STAN_PEAS_ResproutD_shrub,STAN_PEAS_BA_shrub,STAN_PEAS_NPP,STAN_PEAS_Combustible_fuel,STAN_PEAS_Burned_area,STAN_PEAS_Pct_high_severity_1700,STAN_PEAS_Pct_high_severity_3500,STAN_PEAS_param_file_path,STAN_PEAS_fates_leaf_vcmax25top_1,STAN_TRANS_Unnamed: 0,STAN_TRANS_inst_id,STAN_TRANS_AGB,STAN_TRANS_FailedPFTs,STAN_TRANS_ShannonE,STAN_TRANS_BA,STAN_TRANS_BA_pine,STAN_TRANS_BA_cedar,STAN_TRANS_BA_fir,STAN_TRANS_BA_oak,STAN_TRANS_Pct_shrub_cover,STAN_TRANS_Pct_shrub_cover_canopy,STAN_TRANS_TreeStemD,STAN_TRANS_TreeStemD_40,STAN_TRANS_TreeStemD_60,STAN_TRANS_TreeStemD_80,STAN_TRANS_TreeStemD_100,STAN_TRANS_ResproutD_oak,STAN_TRANS_ResproutD_shrub,STAN_TRANS_BA_shrub,STAN_TRANS_NPP,STAN_TRANS_Combustible_fuel,STAN_TRANS_Burned_area,STAN_TRANS_Pct_high_severity_1700,STAN_TRANS_Pct_high_severity_3500,STAN_TRANS_param_file_path,STAN_TRANS_fates_leaf_vcmax25top_1,pft_response_score_to_climate,climate fir_response,climate_conifer_ba_response,climate_oak_response,climate_shrub_response,pass_fire_response,pft_response_score_to_fire,fire_oak_response,fire_fir_response,fire_cedar_response,fire_shrub_response,fire_stem_den_response,fire_burned_area_response,fire_PHS_1700_response,score
22,22,CZ2_equilibrium_110523_02_-17e2acb6a_FATES-8a054a12_0068,CZ2_trans_110923_0023,3.58829742598407,8.41059970855713,1,0.629593986821688,21.388954,6.3418927,14.801106,0.23144075,0.014512247,1.1173087,0.58336955,272.531062364578,52.6807270944119,13.0938040092588,0.930648748180829,0.154639092215802,0.20326665,2.0212789,23.202505,1.14721776168381,1.6722269,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_02/CZ2_equilibrium_110523_0068.nc,48.9229805913513,0.017,68.8405797101449,32.6086956521739,22,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0023,15.530083656311,1,0.578123918285486,46.10646,11.143573,34.730476,0.18163478,0.050776154,0.4228413,0.17170435,470.952913165093,113.333137705922,36.8196121416986,15.9884325694293,0.34001477615675,0.056151085,0.31595066,8.695827,1.17532124448871,1.6179991,0.004,82.6771653543307,29.1338582677165,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0023.nc,48.9229805913513,22,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0023,24.807502746582,1,0.627372364351407,65.38459,32.827187,30.636047,1.8934952,0.027862834,0.21504636,0.1295268,313.805676996708,151.460003107786,75.7549982517958,33.3009380847216,16.5694544557482,0.056884542,0.21846338,5.1609025,1.04171435765466,1.1101332,0.001,3.8961038961039,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0023.nc,48.9229805913513,22,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0023,24.807502746582,1,0.627372364351407,65.38459,32.827187,30.636047,1.8934952,0.027862834,0.21504636,0.1295268,313.805676996708,151.460003107786,75.7549982517958,33.3009380847216,16.5694544557482,0.056884542,0.21846338,5.1609025,1.04171435765466,1.1101332,0.001,3.8961038961039,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0023.nc,48.9229805913513,1,1,1,1,1,0,0.714285714285714,0,0,1,1,1,1,1,4.64876948159461
52,52,CZ2_equilibrium_110323_03_-17e2acb6a_FATES-8a054a12_0003,CZ2_trans_110923_0053,2.69072574453379,7.79267311096191,2,0.344495769103238,27.751055,0.29974192,27.347055,0.013025138,0.09123277,0.34211782,0.0014909287,716.070532798767,32.9672126099467,17.3103483393788,10.5867895763367,5.94573328271508,2.955797,0,6.4712076,1.16645631982237,1.1240301,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110323_03/CZ2_equilibrium_110323_0003.nc,74.7022401548594,0.043,41.9117647058824,11.7647058823529,52,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0053,12.0894260406494,3,0.198907094953858,38.2325,0.0069091287,38.18816,0.00451614,0.03291193,0.22273172,0.0167381,274.996180087328,70.7805389538407,21.4090384542942,15.8498086966574,6.82578654959798,0.39500156,0.021593483,3.9563968,1.38451101412329,1.7795258,0.007,74.21875,32.03125,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0053.nc,74.7022401548594,52,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0053,19.1316013336182,2,0.087870903483905,51.92289,1.1640804,50.55326,0.06432197,0.1412254,0.0030912776,0.0029584419,165.313705801964,56.8990968167782,56.4040988683701,55.6245632469654,16.2340386305004,0.0006866202,0,0.037846673,1.11054020584334,1.4512739,0.006,10.9756097560976,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0053.nc,74.7022401548594,52,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0053,19.1316013336182,2,0.087870903483905,51.92289,1.1640804,50.55326,0.06432197,0.1412254,0.0030912776,0.0029584419,165.313705801964,56.8990968167782,56.4040988683701,55.6245632469654,16.2340386305004,0.0006866202,0,0.037846673,1.11054020584334,1.4512739,0.006,10.9756097560976,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0053.nc,74.7022401548594,1,1,1,1,1,0,0.714285714285714,1,0,1,1,0,1,1,4.71398165097983
40,40,CZ2_equilibrium_110523_05_-17e2acb6a_FATES-8a054a12_0006,CZ2_trans_110923_0041,3.22142585529239,8.79321479797363,2,0.685072849188249,24.251055,14.685934,9.414033,0.09079918,0.060287733,0.41077253,0.2765003,158.485919237137,44.5728376507759,20.0277892872691,15.7232745550573,1.35928465169854,1.6648439,2.571737,9.565934,1.00045398397697,2.0559464,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_05/CZ2_equilibrium_110523_0006.nc,67.6774103242592,0.02,73.7588652482269,34.7517730496454,40,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0041,18.7164535522461,2,0.418504558315968,47.817623,30.923492,16.819002,0.074263975,0.0008663643,0.01317361,3.88E-05,259.854681789875,88.5875057429075,47.7693229913712,28.2240635715425,5.71420125197619,0,0,0.10284298,1.14740621023657,1.9677372,0.003,67.5213675213675,24.7863247863248,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0041.nc,67.6774103242592,40,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0041,20.6600818634033,1,0.485945547406221,49.83914,35.266125,14.209938,0.3501417,0.012935613,0.13684842,0.06254292,293.341465294361,87.32576854527,57.857264764607,39.490913040936,16.6127877309918,0.27117306,0.00019036562,2.0816443,1.0521637290708,1.9959192,0.002,21.0526315789474,1.31578947368421,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0041.nc,67.6774103242592,40,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0041,20.6600818634033,1,0.485945547406221,49.83914,35.266125,14.209938,0.3501417,0.012935613,0.13684842,0.06254292,293.341465294361,87.32576854527,57.857264764607,39.490913040936,16.6127877309918,0.27117306,0.00019036562,2.0816443,1.0521637290708,1.9959192,0.002,21.0526315789474,1.31578947368421,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0041.nc,67.6774103242592,1,1,1,1,1,0,0.714285714285714,1,0,1,1,1,1,0,4.7292442196549
50,50,CZ2_equilibrium_110523_03_-17e2acb6a_FATES-8a054a12_0001,CZ2_trans_110923_0051,2.63478599828493,20.15598487854,2,0.399226905963449,62.534595,49.874943,12.654695,0.0028008916,0.0021576684,0.11938599,0.11021118,171.435959637165,114.172380417585,102.636720985174,62.5305715948343,9.97725408524275,1.8919309,0,2.3632402,0.888045542637883,0.9763193,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_03/CZ2_equilibrium_110523_0001.nc,46.192062757826,0.094,0,0,50,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0051,23.4977130889893,3,0.40269133044176,67.86758,22.588745,45.194355,0.045563843,0.038915165,0.0015106542,9.80E-06,340.327546000481,126.551650464535,70.0282119214535,44.2116148769856,15.3425871394575,0,0,0.015658323,1.0602742993342,0.95112133,0.002,18.3098591549296,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0051.nc,46.192062757826,50,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0051,27.299186706543,3,0.137259052746524,75.5317,4.041231,71.40378,0.08633477,0.00035886228,0.0016693779,0.0015450575,297.85817489028,134.89400036633,85.3574555367231,83.5526455193758,30.2602420561016,0.09234458,0.0025843675,0.029004056,0.909458149493503,0.8728695,0.019,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0051.nc,46.192062757826,50,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0051,27.299186706543,3,0.137259052746524,75.5317,4.041231,71.40378,0.08633477,0.00035886228,0.0016693779,0.0015450575,297.85817489028,134.89400036633,85.3574555367231,83.5526455193758,30.2602420561016,0.09234458,0.0025843675,0.029004056,0.909458149493503,0.8728695,0.019,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0051.nc,46.192062757826,1,1,1,1,1,0,0.857142857142857,0,1,1,1,1,1,1,4.75677774610445
27,27,CZ2_equilibrium_110523_05_-17e2acb6a_FATES-8a054a12_0033,CZ2_trans_110923_0028,3.47683137688643,4.79492521286011,1,0.52006575474927,14.582891,0.68406844,13.318583,0.08992897,0.49031183,0.9909897,0.61345565,197.695158421993,36.8890492245555,7.04694364685565,3.16148798447102,0.821912108222023,2.169192,10.036509,20.07056,1.05153575395889,0.8912535,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_05/CZ2_equilibrium_110523_0033.nc,51.464385850275,0.057,4.42477876106195,0,27,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0028,26.6936740875244,1,0.039205810155923,82.72167,0.12380784,82.39905,0.14019068,0.058620863,0.035850354,0.010274173,231.187511235476,155.645459890366,127.789815887809,100.892409682274,4.68187732622027,0.0026100958,0.00016588075,0.45071337,1.11817674172698,0.6069908,0,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0028.nc,51.464385850275,27,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0028,30.6613159179687,0,0.16942869274465,89.29612,2.6589117,84.40604,2.0173275,0.21384493,0.014768829,0.01338979,294.354073703289,145.294051617384,89.0466570854187,72.4330963566899,44.1200518980622,0.0823098,0,0.19146721,1.02644554334574,0.7670269,0.005,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0028.nc,51.464385850275,27,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0028,30.6613159179687,0,0.16942869274465,89.29612,2.6589117,84.40604,2.0173275,0.21384493,0.014768829,0.01338979,294.354073703289,145.294051617384,89.0466570854187,72.4330963566899,44.1200518980622,0.0823098,0,0.19146721,1.02644554334574,0.7670269,0.005,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0028.nc,51.464385850275,1,1,1,1,1,0,0.857142857142857,1,1,1,1,1,1,0,4.83031418472565
35,35,CZ2_equilibrium_110523_01_-17e2acb6a_FATES-8a054a12_0057,CZ2_trans_110923_0036,3.61357983555398,4.02143669128418,1,0.36717803530045,7.317814,0.26731738,6.9263835,0.019316446,0.10479665,1.0907296,0.7093786,154.618620872498,11.8393974844366,3.34555632434785,3.30896495142952,0.406981489504688,5.2167153,8.12E-07,25.043951,1.26291979523785,1.740035,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_01/CZ2_equilibrium_110523_0057.nc,52.692285513279,0.05,43.2203389830509,10.1694915254237,35,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0036,21.5634994506836,2,0.129310312124751,57.651196,0.6303484,56.929394,0.07178942,0.01966332,0.10931967,3.94E-05,232.533402740955,75.3547996282578,65.3160782530904,46.9997758045793,27.4408073164523,0.02063927,0,1.8317225,1.07843986592115,1.0176468,0.001,41,1,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0036.nc,52.692285513279,35,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0036,24.7361240386963,1,0.391547887226904,63.85646,10.118303,52.73698,0.99927,0.0019053435,0.083797164,0.054477815,131.464228034019,121.129043400288,63.3081281557679,50.1874322071672,38.2100255228579,0.20450385,0,1.8750256,1.03900807062018,1.4020281,0.005,1.81818181818182,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0036.nc,52.692285513279,35,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0036,24.7361240386963,1,0.391547887226904,63.85646,10.118303,52.73698,0.99927,0.0019053435,0.083797164,0.054477815,131.464228034019,121.129043400288,63.3081281557679,50.1874322071672,38.2100255228579,0.20450385,0,1.8750256,1.03900807062018,1.4020281,0.005,1.81818181818182,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0036.nc,52.692285513279,1,1,1,1,1,0,0.857142857142857,1,1,1,1,1,1,0,4.84119157041508
21,21,CZ2_equilibrium_110523_05_-17e2acb6a_FATES-8a054a12_0014,CZ2_trans_110923_0022,3.54040750939712,7.44284057617188,1,0.632054259275274,30.301744,11.791024,18.27662,0.01196473,0.22213371,0.43510288,0.2080983,512.97303289175,42.9523410275579,13.9302469324321,11.1629685852677,0.197999124793569,1.8357052,0,4.9524136,0.916815429718554,0.8462019,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_05/CZ2_equilibrium_110523_0014.nc,54.2244932861425,0.018,4.03225806451613,0,21,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0022,10.4317483901978,1,0.415848669907724,36.022263,6.6137543,29.292675,0.014030123,0.10180456,0.13727678,0.052277114,407.398231327534,54.5268272981048,19.0829625353217,3.58930177753791,1.14512331492733,0.2920255,0,1.8425229,1.11499910923385,1.0517225,0.002,24.0506329113924,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0022.nc,54.2244932861425,21,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0022,15.8071594238281,1,0.409583848604834,46.26569,33.016956,12.759644,0.20034909,0.28874302,0.0032148713,0.0017862519,301.965400576591,188.864264637232,26.4359102584422,10.1336173247546,1.20673030323815,0.77410674,0,0.05137884,0.965142063932944,0.71831226,0.003,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0022.nc,54.2244932861425,21,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0022,15.8071594238281,1,0.409583848604834,46.26569,33.016956,12.759644,0.20034909,0.28874302,0.0032148713,0.0017862519,301.965400576591,188.864264637232,26.4359102584422,10.1336173247546,1.20673030323815,0.77410674,0,0.05137884,0.965142063932944,0.71831226,0.003,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0022.nc,54.2244932861425,1,1,1,1,1,0,0.857142857142857,1,1,1,1,0,1,1,4.86669468056883
10,10,CZ2_equilibrium_110323_02_-17e2acb6a_FATES-8a054a12_0001,CZ2_trans_110923_0011,3.58339462460039,7.31055974960327,0,0.513360593858936,24.418407,21.860128,0.5358291,0.23403195,1.7884173,0.5503004,0.22457701,392.018593847752,80.4782100021839,4.13859874242917,0.048520751079195,0.003697252282109,88.84401,0,5.753283,0.991658971258858,0.75034714,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110323_02/CZ2_equilibrium_110323_0001.nc,77.9361297088121,0.043,0.78125,0,10,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0011,15.9923439025879,1,0.363153575898561,44.0689,36.31284,1.5322765,0.047796994,6.1759887,0.022189187,0.013210929,263.625252991915,100.885201245546,66.432342864573,20.5234601162374,0.175517252500867,6.0108466,0,0.1907814,1.20953608472973,0.947999,0.003,21.978021978022,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0011.nc,77.9361297088121,10,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0011,24.8603267669678,1,0.292756904543009,57.63127,49.282093,7.5314665,0.58841354,0.22929819,0.001936635,0.0016990959,200.821850448847,88.0113989114761,79.2535208165646,50.5703827366233,16.4412602316588,0.2034746,0,0.017412644,1.15520609807618,0.99200916,0.008,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0011.nc,77.9361297088121,10,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0011,24.8603267669678,1,0.292756904543009,57.63127,49.282093,7.5314665,0.58841354,0.22929819,0.001936635,0.0016990959,200.821850448847,88.0113989114761,79.2535208165646,50.5703827366233,16.4412602316588,0.2034746,0,0.017412644,1.15520609807618,0.99200916,0.008,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0011.nc,77.9361297088121,1,1,1,1,1,0,0.571428571428571,0,0,1,1,0,1,1,4.87514466391476
36,36,CZ2_equilibrium_110523_03_-17e2acb6a_FATES-8a054a12_0038,CZ2_trans_110923_0037,3.77145540415654,6.92631530761719,1,0.343843740610677,26.539097,25.362513,0.8548111,0.071413234,0.2503601,0.23769432,0.062002208,880.03009557724,25.292735081166,7.18670664355159,0.40348601032747,0.028797637696698,1.1547103,0,3.5849812,1.02416713087905,2.2005196,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_03/CZ2_equilibrium_110523_0038.nc,58.2276032801298,0.023,71.523178807947,40.3973509933775,36,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0037,11.5682611465454,2,0.286489361208188,35.480648,33.86193,1.5670575,0.039628834,0.012031472,0.21962266,0.08304843,300.5082719028,69.1495044156909,34.8435714840889,3.23730579111725,0.047991075007303,0.10867916,2.21E-11,3.180686,1.19929286393017,2.87259,0.008,88.9655172413793,59.3103448275862,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0037.nc,58.2276032801298,36,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0037,13.233959197998,1,0.314757366551419,39.38975,36.022232,2.9565594,0.3888574,0.022100613,0.13815342,0.0784281,319.646969437599,93.290451914072,34.735354129225,17.1744253020734,0.074714707807289,0.43055835,0.0019995822,2.0478632,1.06838408532894,2.1627197,0.005,35.7142857142857,14.2857142857143,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0037.nc,58.2276032801298,36,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0037,13.233959197998,1,0.314757366551419,39.38975,36.022232,2.9565594,0.3888574,0.022100613,0.13815342,0.0784281,319.646969437599,93.290451914072,34.735354129225,17.1744253020734,0.074714707807289,0.43055835,0.0019995822,2.0478632,1.06838408532894,2.1627197,0.005,35.7142857142857,14.2857142857143,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0037.nc,58.2276032801298,1,1,1,1,1,0,0.714285714285714,1,0,1,1,0,1,1,4.88183021620871
47,47,CZ2_equilibrium_110523_06_-17e2acb6a_FATES-8a054a12_0045,CZ2_trans_110923_0048,3.68901129906367,4.23951148986816,2,0.415941515269012,10.961836,0.40713397,10.534604,0.0056822156,0.014415781,0.82167697,0.5985758,226.007401943207,12.8176249563694,0.935174175538123,0.003932996719413,0.00145722665934,0.67174304,0.098829724,24.792358,1.28323336161884,1.0663328,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_06/CZ2_equilibrium_110523_0045.nc,51.9873467829998,0.017,44.0559440559441,10.4895104895105,47,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0048,6.25339555740356,1,0.434050804854104,25.984173,0.48152918,25.28561,0.008156103,0.20887725,0.4101219,0.09141062,703.359469771385,21.7787665314972,3.41192906489596,0.991204651654698,0.339317084581125,0.19929852,0.07279055,10.332782,1.26569386549136,1.0651646,0.005,52.212389380531,15.929203539823,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0048.nc,51.9873467829998,47,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0048,14.2726812362671,2,0.600068384208427,46.96204,18.7247,28.15047,0.03720859,0.049659338,0.26248062,0.12042357,456.960052251816,127.867395058274,68.0789072066546,14.5637069363147,0.655132389510982,0.13294381,0.01172828,6.171676,1.10775011410169,0.85429764,0.002,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0048.nc,51.9873467829998,47,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0048,14.2726812362671,2,0.600068384208427,46.96204,18.7247,28.15047,0.03720859,0.049659338,0.26248062,0.12042357,456.960052251816,127.867395058274,68.0789072066546,14.5637069363147,0.655132389510982,0.13294381,0.01172828,6.171676,1.10775011410169,0.85429764,0.002,0,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0048.nc,51.9873467829998,1,1,1,1,1,0,0.857142857142857,0,1,1,1,1,1,1,4.88668307696273
24,24,CZ2_equilibrium_110523_02_-17e2acb6a_FATES-8a054a12_0057,CZ2_trans_110923_0025,3.67917041059367,6.42973375320435,1,0.565534316908297,21.193872,19.130955,0.8323931,0.05781316,1.1727103,0.6768867,0.28334665,575.645640492439,23.7344391644001,0.425340949732345,0.024565110834374,0.000255415564254,3.417828,0.03899533,13.532539,1.03778998936832,2.7136173,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_equilibrium_110523_02/CZ2_equilibrium_110523_0057.nc,70.8013778521746,0.024,60.3603603603604,26.1261261261261,24,CZ2_trans_1950_2020_111223_-17e2acb6a_FATES-8a054a12_0025,15.0270757675171,1,0.250756081445396,47.088017,44.710518,2.2006738,0.04692296,0.12990208,0.13206568,0.049740203,468.850992619991,226.149428635836,45.6120492890477,0.64236439357046,0.000768876446955,0.12742174,0.04584034,2.4847434,1.20787982137927,2.9266195,0.002,68.5714285714286,30.4761904761905,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/CZ2_trans_110923_01/ca_5pfts_100523_0025.nc,70.8013778521746,24,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0025,16.1504344940186,1,0.190590935572871,48.80794,45.59199,1.7216668,0.20807229,1.2862091,0.0020122516,0.00016682097,602.523908019066,122.092394158244,48.3356928452849,2.22480419324711,0.05559286364587,2.0552807,0,0.037241764,1.10707855606051,2.2375298,0.002,18,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0025.nc,70.8013778521746,24,STAN_equilibrium_111023_01_-17e2acb6a_FATES-8a054a12_0025,16.1504344940186,1,0.190590935572871,48.80794,45.59199,1.7216668,0.20807229,1.2862091,0.0020122516,0.00016682097,602.523908019066,122.092394158244,48.3356928452849,2.22480419324711,0.05559286364587,2.0552807,0,0.037241764,1.10707855606051,2.2375298,0.002,18,0,/glade/u/home/adamhb/ahb_params/fates_api_25/ensembles/STAN_equilibrium_111023_01/ca_5pfts_100523_0025.nc,70.8013778521746,1,1,1,1,1,0,0.714285714285714,1,0,1,1,0,1,1,4.92018523150145
